customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin
402373,7,B,201601,5,3,5,20160126.0,20160105.0,1365.08,308.99
402373,7,B,201602,6,4,4,20160225.0,20160203.0,1460.96,347.04
402373,7,B,201603,4,2,4,20160315.0,20160307.0,1531.37,404.89
402373,7,B,201604,2,1,2,20160415.0,20160408.0,220.62,68.13
402373,7,B,201605,7,5,4,20160524.0,20160517.0,3394.34,709.78
402373,7,B,201606,2,1,2,20160624.0,20160609.0,241.52,75.96
402373,7,B,201607,4,2,4,20160728.0,20160705.0,1591.03,443.47
402373,7,B,201608,2,2,2,20160825.0,20160815.0,526.19,119.48
402373,7,B,201609,11,5,11,20160930.0,20160901.0,7245.51,2128.8
402373,7,B,201610,4,3,3,20161031.0,20161004.0,1648.57,362.12
402373,7,B,201611,6,4,3,20161117.0,20161104.0,2598.48,529.98
402373,7,B,201612,4,2,3,20161215.0,20161206.0,561.45,225.45
402373,7,B,201701,4,3,5,20170127.0,20170103.0,1017.44,235.72
402373,7,B,201702,5,3,3,20170227.0,20170207.0,801.06,199.85
402373,7,B,201703,9,5,7,20170329.0,20170302.0,6404.86,1655.92
402373,7,B,201704,9,5,2,20170419.0,20170404.0,150.56,63.42
402373,7,B,201706,6,4,5,20170620.0,20170605.0,1287.93,332.11
402373,7,B,201707,4,2,2,20170711.0,20170703.0,627.15,194.54
402373,7,B,201708,5,2,4,20170824.0,20170801.0,1180.35,298.11
402373,7,B,201709,1,1,1,20170918.0,20170918.0,134.79,-5.21
402373,7,B,201710,9,4,6,20171031.0,20171002.0,4959.65,1425.56
402373,7,B,201711,12,5,4,20171130.0,20171106.0,1540.59,159.78
402373,7,B,201712,5,1,3,20171214.0,20171204.0,50481.66,9242.76
402373,7,B,201801,1,1,1,20180102.0,20180102.0,70.44,20.53
402373,7,B,201804,2,1,1,20180413.0,20180413.0,303.27,85.17
402373,7,B,201805,6,2,5,20180517.0,20180504.0,1709.18,352.59
402373,7,B,201807,3,2,5,20180718.0,20180702.0,1199.31,344.98
402373,7,B,201808,1,1,1,20180829.0,20180829.0,151.91,27.36
402373,7,B,201809,1,1,1,20180925.0,20180925.0,289.38,95.08
402373,7,B,201810,2,1,1,20181009.0,20181009.0,219.44,39.29
402373,7,B,201902,12,6,1,20190204.0,20190204.0,396.63,98.6
402373,7,B,201904,3,2,1,20190419.0,20190419.0,142.69,13.57
