customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin
79793,8,A,201601,17,12,10,20160126.0,20160108.0,5057.58,1360.95
79793,8,A,201602,29,17,12,20160229.0,20160204.0,4081.4,953.65
79793,8,A,201603,43,22,11,20160329.0,20160301.0,12407.98,3578.7
79793,8,A,201604,22,10,6,20160429.0,20160401.0,3563.63,1175.07
79793,8,A,201605,24,13,9,20160523.0,20160502.0,4955.45,1252.1
79793,8,A,201606,5,5,2,20160624.0,20160602.0,808.04,189.9
79793,8,A,201608,1,1,1,20160831.0,20160831.0,5716.48,4498.74
79793,8,A,201609,1,1,1,20160928.0,20160928.0,112.0,26.28
79793,8,A,201610,1,1,1,20161007.0,20161007.0,441.86,152.13
79793,8,A,201612,0,0,0,,,0.0,-176.74
79793,8,A,201702,1,1,1,20170228.0,20170228.0,235.0,95.0
79793,8,A,201703,1,1,1,20170309.0,20170309.0,215.0,95.0
79793,8,A,201705,5,4,4,20170525.0,20170509.0,3647.61,1219.5
79793,8,A,201706,1,1,2,20170622.0,20170605.0,810.0,330.0
79793,8,A,201708,1,1,1,20170810.0,20170810.0,235.0,105.0
79793,8,A,201710,3,1,1,20171025.0,20171025.0,378.78,100.26
79793,8,A,201711,2,2,1,20171114.0,20171114.0,735.12,206.18
79793,8,A,201801,1,1,1,20180122.0,20180122.0,165.19,77.93
79793,8,A,201802,2,2,2,20180215.0,20180213.0,3009.7,745.28
79793,8,A,201805,3,3,3,20180531.0,20180517.0,993.86,273.54
79793,8,A,201806,4,4,5,20180626.0,20180601.0,2479.8,558.17
79793,8,A,201807,1,1,1,20180725.0,20180725.0,999.37,141.65
79793,8,A,201809,3,3,4,20180925.0,20180905.0,511.69,183.68
79793,8,A,201810,4,2,2,20181016.0,20181008.0,2817.88,783.29
79793,8,A,201811,1,1,1,20181128.0,20181128.0,740.01,522.13
79793,8,A,201812,7,4,2,20181228.0,20181227.0,737.72,359.27
79793,8,A,201901,9,5,3,20190124.0,20190108.0,290.42,87.79
79793,8,A,201902,11,5,3,20190215.0,20190205.0,721.71,68.01
79793,8,A,201904,0,0,0,,,-26.31,-26.31
79793,8,A,201910,2,2,1,20191023.0,20191023.0,82.17,21.39
