customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin
145540,3,B,201603,46,14,8,20160329.0,20160307.0,8684.71,2441.93
145540,3,B,201604,11,5,4,20160427.0,20160415.0,2464.97,1118.41
145540,3,B,201605,10,5,6,20160531.0,20160510.0,5168.03,1848.16
145540,3,B,201606,1,1,1,20160602.0,20160602.0,29.4,395.96
145540,3,B,201607,4,2,2,20160729.0,20160726.0,97.73,34.26
145540,3,B,201608,9,6,4,20160830.0,20160801.0,8106.72,2317.62
145540,3,B,201609,8,1,2,20160928.0,20160906.0,2234.32,496.59
145540,3,B,201610,5,2,3,20161031.0,20161020.0,710.52,215.19
145540,3,B,201611,4,4,3,20161118.0,20161116.0,423.1,152.6
145540,3,B,201612,4,2,3,20161222.0,20161208.0,3240.12,1005.83
145540,3,B,201701,7,2,5,20170127.0,20170105.0,477.69,128.47
145540,3,B,201702,16,7,5,20170227.0,20170216.0,23678.47,5668.23
145540,3,B,201703,22,7,8,20170328.0,20170301.0,3848.47,1266.58
145540,3,B,201704,16,9,6,20170419.0,20170404.0,6152.45,1976.11
145540,3,B,201705,8,2,3,20170524.0,20170501.0,3325.76,1418.32
145540,3,B,201706,0,0,0,,,0.0,234.93
145540,3,B,201707,3,3,2,20170724.0,20170707.0,299.07,134.87
145540,3,B,201708,2,2,2,20170807.0,20170804.0,419.25,125.79
145540,3,B,201710,1,1,1,20171018.0,20171018.0,184.87,51.89
145540,3,B,201711,4,1,1,20171101.0,20171101.0,445.79,131.17
145540,3,B,201802,2,1,1,20180212.0,20180212.0,994.74,265.32
145540,3,B,201807,8,5,5,20180730.0,20180703.0,749.16,266.33
145540,3,B,201809,1,1,1,20180925.0,20180925.0,468.2,160.19
145540,3,B,201810,0,0,0,,,30.1,8.93
145540,3,B,201811,1,1,1,20181127.0,20181127.0,125.88,28.18
145540,3,B,201902,2,1,1,20190222.0,20190222.0,1013.07,339.37
145540,3,B,201903,2,1,1,20190325.0,20190325.0,340.07,92.27
145540,3,B,201906,14,4,1,20190604.0,20190604.0,346.17,111.29
145540,3,B,201907,3,1,1,20190717.0,20190717.0,717.1,225.55
145540,3,B,201908,1,1,1,20190812.0,20190812.0,567.35,181.95
145540,3,B,201909,14,7,2,20190925.0,20190924.0,3731.87,1303.11
145540,3,B,201910,18,10,7,20191031.0,20191002.0,2690.66,959.39
145540,3,B,201911,7,3,5,20191127.0,20191106.0,1526.72,504.59
