customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin,new_yearMonth,difference,churn
542026,3,B,201601,21,9,5,20160126.0,20160107.0,1135.17,489.89,2016-01-01,,0
542026,3,B,201602,12,7,6,20160229.0,20160201.0,1107.08,432.06,2016-02-01,31 days,0
542026,3,B,201603,6,3,2,20160311.0,20160304.0,477.04,178.16,2016-03-01,29 days,0
542026,3,B,201604,30,9,3,20160428.0,20160406.0,1260.66,564.22,2016-04-01,31 days,0
542026,3,B,201606,0,0,0,,,68.14,26.44,2016-06-01,61 days,0
542026,3,B,201607,11,9,3,20160720.0,20160711.0,639.6,259.28,2016-07-01,30 days,0
542026,3,B,201608,10,9,6,20160830.0,20160816.0,1102.73,415.32,2016-08-01,31 days,0
542026,3,B,201609,3,3,2,20160915.0,20160913.0,398.22,152.7,2016-09-01,31 days,0
542026,3,B,201610,6,2,3,20161026.0,20161010.0,431.11,188.67,2016-10-01,30 days,0
542026,3,B,201611,13,7,4,20161130.0,20161101.0,4523.11,1908.1,2016-11-01,31 days,0
542026,3,B,201612,7,3,2,20161208.0,20161201.0,1448.4,541.06,2016-12-01,30 days,0
542026,3,B,201701,0,0,0,,,1290.72,380.0,2017-01-01,31 days,0
542026,3,B,201702,1,1,1,20170228.0,20170228.0,66.84,24.34,2017-02-01,31 days,0
542026,3,B,201703,2,1,2,20170324.0,20170315.0,410.8,172.74,2017-03-01,28 days,0
542026,3,B,201704,2,2,1,20170403.0,20170403.0,179.92,82.92,2017-04-01,31 days,0
542026,3,B,201705,3,2,2,20170505.0,20170503.0,237.91,77.1,2017-05-01,30 days,0
542026,3,B,201707,1,1,1,20170728.0,20170728.0,15.12,6.39,2017-07-01,61 days,0
542026,3,B,201708,1,1,1,20170811.0,20170811.0,1839.43,765.31,2017-08-01,31 days,0
542026,3,B,201709,27,9,5,20170929.0,20170906.0,5425.85,2268.43,2017-09-01,31 days,0
542026,3,B,201710,29,7,7,20171027.0,20171005.0,2798.57,1189.95,2017-10-01,30 days,0
542026,3,B,201711,1,1,1,20171108.0,20171108.0,0.0,0.0,2017-11-01,31 days,0
542026,3,B,201801,4,3,3,20180130.0,20180111.0,97.44,44.22,2018-01-01,61 days,0
542026,3,B,201802,0,0,0,,,1046.1,436.5,2018-02-01,31 days,0
542026,3,B,201803,25,8,6,20180326.0,20180305.0,2072.04,922.05,2018-03-01,28 days,0
542026,3,B,201805,5,2,2,20180531.0,20180501.0,154.37,64.28,2018-05-01,61 days,0
542026,3,B,201806,1,1,1,20180629.0,20180629.0,24.94,11.2,2018-06-01,31 days,0
542026,3,B,201807,15,7,2,20180726.0,20180713.0,867.7,361.62,2018-07-01,30 days,0
542026,3,B,201808,11,8,2,20180830.0,20180801.0,626.3,267.38,2018-08-01,31 days,0
542026,3,B,201810,17,11,4,20181029.0,20181008.0,2035.07,842.32,2018-10-01,61 days,0
542026,3,B,201811,20,7,2,20181119.0,20181109.0,1308.51,316.59,2018-11-01,31 days,0
542026,3,B,201812,2,2,1,20181228.0,20181228.0,136.04,28.13,2018-12-01,30 days,0
542026,3,B,201901,15,12,8,20190131.0,20190103.0,869.64,176.86,2019-01-01,31 days,0
542026,3,B,201902,6,5,3,20190228.0,20190206.0,480.14,98.43,2019-02-01,31 days,0
542026,3,B,201903,8,6,4,20190321.0,20190311.0,526.55,109.08,2019-03-01,28 days,0
542026,3,B,201904,5,3,2,20190410.0,20190409.0,188.79,56.39,2019-04-01,31 days,0
542026,3,B,201905,5,4,2,20190530.0,20190520.0,3530.95,745.07,2019-05-01,30 days,0
542026,3,B,201906,28,11,4,20190626.0,20190614.0,506.56,112.13,2019-06-01,31 days,0
542026,3,B,201907,14,7,4,20190729.0,20190705.0,686.98,140.38,2019-07-01,30 days,0
542026,3,B,201908,6,4,2,20190830.0,20190801.0,194.84,40.26,2019-08-01,31 days,0
542026,3,B,201909,1,1,1,20190920.0,20190920.0,201.46,45.54,2019-09-01,31 days,0
542026,3,B,201910,2,2,2,20191028.0,20191023.0,161.29,39.09,2019-10-01,30 days,0
542026,3,B,201911,8,5,4,20191127.0,20191113.0,919.44,194.26,2019-11-01,31 days,0
542026,3,B,201912,5,4,2,20191213.0,20191211.0,333.27,72.41,2019-12-01,30 days,0
