customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin,new_yearMonth,difference,churn
209925,3,C,201601,12,6,2,20160118.0,20160106.0,3584.22,812.53,2016-01-01,,1
209925,3,C,201602,36,10,9,20160226.0,20160204.0,5970.42,2773.4,2016-02-01,31 days,1
209925,3,C,201603,73,15,12,20160330.0,20160302.0,37233.74,5201.49,2016-03-01,29 days,1
209925,3,C,201604,4,4,4,20160422.0,20160405.0,-663.29,173.33,2016-04-01,31 days,1
209925,3,C,201611,28,8,6,20161121.0,20161102.0,15251.52,2879.35,2016-11-01,214 days,1
209925,3,C,201612,22,4,1,20161221.0,20161221.0,2312.03,386.14,2016-12-01,30 days,1
209925,3,C,201701,18,5,1,20170116.0,20170116.0,3193.06,896.9,2017-01-01,31 days,1
209925,3,C,201702,12,6,3,20170227.0,20170206.0,4282.52,1474.47,2017-02-01,31 days,1
209925,3,C,201703,11,3,2,20170306.0,20170302.0,4680.2,4826.25,2017-03-01,28 days,1
209925,3,C,201704,1,1,1,20170414.0,20170414.0,194.85,64.85,2017-04-01,31 days,1
209925,3,C,201705,7,1,1,20170505.0,20170505.0,699.15,223.23,2017-05-01,30 days,1
209925,3,C,201707,1,1,1,20170711.0,20170711.0,322.93,99.49,2017-07-01,61 days,1
209925,3,C,201802,2,2,2,20180227.0,20180205.0,914.21,164.02,2018-02-01,215 days,1
209925,3,C,201803,4,4,4,20180322.0,20180301.0,12042.71,3121.88,2018-03-01,28 days,1
209925,3,C,201808,2,1,1,20180809.0,20180809.0,745.5,87.53,2018-08-01,153 days,1
209925,3,C,201810,0,0,0,,,0.0,100.78,2018-10-01,61 days,1
