customer_number,Division,Customer_Type,YearMonth,Monthly_SKUs_Purchased,Monthly_Vendors_Purchased,Monthly_Number _of_Sales,Monthly_Last_Sales_Date,Monthly_First_Sales_Date,Monthly_Sum_Sales,Monthly_Gross_Margin,new_yearMonth,difference,churn
418925,4,A,201601,6,1,1,20160112.0,20160112.0,73.18,28.82,2016-01-01,,0
418925,4,A,201603,6,1,2,20160331.0,20160321.0,146.4,57.68,2016-03-01,60 days,0
418925,4,A,201604,6,1,2,20160428.0,20160419.0,76.2,31.84,2016-04-01,31 days,0
418925,4,A,201606,6,1,1,20160601.0,20160601.0,74.54,29.26,2016-06-01,61 days,0
418925,4,A,201607,6,1,3,20160726.0,20160701.0,220.28,84.44,2016-07-01,30 days,0
418925,4,A,201608,6,1,3,20160825.0,20160812.0,148.16,57.6,2016-08-01,31 days,0
418925,4,A,201609,6,1,1,20160920.0,20160920.0,74.08,28.8,2016-09-01,31 days,0
418925,4,A,201611,7,2,2,20161117.0,20161101.0,50.04,20.25,2016-11-01,61 days,0
418925,4,A,201701,6,1,2,20170127.0,20170125.0,79.78,26.9,2017-01-01,61 days,0
418925,4,A,201702,0,0,0,,,0.01,-3.74,2017-02-01,31 days,0
418925,4,A,201704,36,5,9,20170430.0,20170411.0,11406.06,4040.05,2017-04-01,59 days,0
418925,4,A,201705,151,5,16,20170531.0,20170502.0,125239.8,38514.15,2017-05-01,30 days,0
418925,4,A,201706,165,10,22,20170630.0,20170601.0,65033.23,21812.86,2017-06-01,31 days,0
418925,4,A,201707,74,8,20,20170731.0,20170703.0,34855.97,11013.68,2017-07-01,30 days,0
418925,4,A,201708,13,3,11,20170830.0,20170803.0,1367.82,152.9,2017-08-01,31 days,0
418925,4,A,201709,7,4,6,20170922.0,20170905.0,-26000.16,-3658.59,2017-09-01,31 days,0
418925,4,A,201710,8,3,4,20171023.0,20171006.0,134.42,67.05,2017-10-01,30 days,0
418925,4,A,201711,0,0,0,,,-4348.33,-773.83,2017-11-01,31 days,0
418925,4,A,201712,6,2,2,20171220.0,20171207.0,85.24,18.97,2017-12-01,30 days,0
418925,4,A,201801,6,2,1,20180103.0,20180103.0,56.79,11.67,2018-01-01,31 days,0
418925,4,A,201802,2,2,1,20180223.0,20180223.0,10.57,5.3,2018-02-01,31 days,0
418925,4,A,201803,10,3,3,20180322.0,20180309.0,170.23,75.2,2018-03-01,28 days,0
418925,4,A,201804,8,2,4,20180427.0,20180409.0,239.4,34.32,2018-04-01,31 days,0
418925,4,A,201805,3,2,3,20180524.0,20180510.0,81.94,15.53,2018-05-01,30 days,0
418925,4,A,201806,2,2,2,20180625.0,20180601.0,39.13,7.29,2018-06-01,31 days,0
418925,4,A,201807,7,3,4,20180726.0,20180706.0,107.6,37.82,2018-07-01,30 days,0
418925,4,A,201808,9,4,4,20180809.0,20180801.0,198.79,86.53,2018-08-01,31 days,0
418925,4,A,201809,1,1,1,20180912.0,20180912.0,35.82,11.4,2018-09-01,31 days,0
418925,4,A,201810,9,3,3,20181024.0,20181005.0,309.14,53.77,2018-10-01,30 days,0
418925,4,A,201812,1,1,1,20181218.0,20181218.0,1256.85,142.8,2018-12-01,61 days,0
418925,4,A,201901,7,2,4,20190118.0,20190102.0,2185.88,255.26,2019-01-01,31 days,0
418925,4,A,201902,8,4,6,20190225.0,20190206.0,666.96,168.94,2019-02-01,31 days,0
418925,4,A,201903,5,2,4,20190322.0,20190311.0,791.0,266.98,2019-03-01,28 days,0
418925,4,A,201904,4,3,3,20190425.0,20190405.0,121.55,32.74,2019-04-01,31 days,0
418925,4,A,201905,1,1,1,20190502.0,20190502.0,-709.4,621.72,2019-05-01,30 days,0
418925,4,A,201906,2,2,1,20190627.0,20190627.0,31.26,-1.14,2019-06-01,31 days,0
418925,4,A,201907,1,1,1,20190729.0,20190729.0,1637.13,445.28,2019-07-01,30 days,0
418925,4,A,201908,14,6,14,20190827.0,20190801.0,18348.66,2047.51,2019-08-01,31 days,0
418925,4,A,201909,2,2,1,20190913.0,20190913.0,135.24,49.47,2019-09-01,31 days,0
418925,4,A,201910,7,3,6,20191030.0,20191003.0,442.77,93.43,2019-10-01,30 days,0
418925,4,A,201911,2,2,2,20191119.0,20191112.0,473.7,167.2,2019-11-01,31 days,0
418925,4,A,201912,6,2,1,20191224.0,20191224.0,203.45,47.66,2019-12-01,30 days,0
